EXCHANGE_ACCOUNT_ID,level,CREATED_AT,FIRST_VERIFIED_AT,STATE_CODE,COUNTRY_CODE,BIRTH_YEAR,OCCUPATION,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS
14413,level_d,3/9/18 0:00,1/10/18 0:00,,sg,1992,data mining,4,5,8,63,2
14415,level_b,8/7/17 0:00,8/5/17 0:00,NY,us,1989,SOFTWARE ENGINEER,4,4,58,182,3
14417,level_c,10/19/17 0:00,10/16/17 0:00,GA,us,1979,Filmmaker,5,4,15,353,6
14419,level_b,8/7/17 0:00,8/6/17 0:00,MD,us,1984,Software Engineer,2,2,2,34,2
14421,level_c,8/15/17 0:00,8/11/17 0:00,CA,us,1927,Bookeeper,1,2,2,140,2
14423,level_b,5/10/17 0:00,5/4/17 0:00,NJ,us,1993,CEO/marketing,2,2,12,128,3
14425,level_b,8/11/17 0:00,8/11/17 0:00,DC,us,1981,CFO,2,2,2,5,2
14427,level_b,1/4/18 0:00,12/29/17 0:00,NY,us,1991,Product Designer,4,3,15,113,2
14429,level_b,3/6/17 0:00,3/4/17 0:00,CA,us,1972,DOCTOR,1,1,3,158,1
14431,level_b,1/13/16 0:00,1/12/16 0:00,MI,us,1990,Buyer,,,,30,2
14433,level_d,5/4/16 0:00,4/25/16 0:00,NY,us,1984,Lab Director,3,3,12,547,3
14435,level_g,9/9/19 0:00,9/6/19 0:00,CO,us,1982,,1,1,2,3,
14437,level_b,1/28/17 0:00,1/27/17 0:00,NE,us,1987,Manager,2,4,12,760,1
14439,level_b,7/7/17 0:00,6/28/17 0:00,TX,us,1969,Consulting,2,2,9,189,2
14441,level_d,7/27/17 0:00,7/27/17 0:00,WA,us,1972,Director,2,2,8,32,1
14443,level_b,6/20/17 0:00,6/14/17 0:00,FL,us,1968,Marketing Consultant,2,1,8,69,4
14445,level_c,1/31/17 0:00,1/30/17 0:00,,gb,1984,Artist,2,2,2,80,
14447,level_b,10/31/19 0:00,10/31/19 0:00,CA,us,1990,,2,2,3,53,1
14449,level_b,6/23/17 0:00,6/19/17 0:00,NY,us,1980,Marketing,,,,56,4
14451,level_b,6/21/16 0:00,6/16/16 0:00,NY,us,1996,unemployed,2,1,5,48,2
12295,level_f,1/0/00,7/31/17 0:00,,gb,1988,Consultant,,,,19,2
14455,level_b,6/26/17 0:00,6/21/17 0:00,TX,us,1952,Self Employee,1,1,2,21,2
14457,level_d,4/18/18 0:00,1/4/18 0:00,WA,us,1987,Entrepreneur,2,3,20,178,5
14459,level_b,7/18/17 0:00,7/12/17 0:00,FL,us,1989,Real Estate,2,2,16,188,1
14461,level_b,6/11/19 0:00,6/11/19 0:00,FL,us,1991,,3,3,11,109,17
14463,level_c,3/11/17 0:00,3/9/17 0:00,MI,us,1962,Heating & Cooling Service Tech,3,3,45,1298,7
14465,level_c,12/22/17 0:00,12/7/17 0:00,Hong Kong,hk,1989,Property Development,4,4,60,101,3
13467,level_d,1/0/00,11/1/17 0:00,CA,us,1984,,,,,60,5
3965,level_f,1/0/00,6/18/17 0:00,FL,us,1969,Admin. Asst.,,,,7,2
14471,level_c,5/23/17 0:00,5/22/17 0:00,NY,us,1974,Business consultant,5,5,27,858,4
14473,level_d,7/21/17 0:00,7/18/17 0:00,OK,us,1945,Retired,3,4,7,317,3
14475,level_d,8/20/18 0:00,8/19/18 0:00,,sg,1968,Manager,2,2,14,95,3
14477,level_b,3/14/18 0:00,6/18/16 0:00,GA,us,1990,Business Owner,3,2,4,74,2
14479,level_b,11/1/17 0:00,10/30/17 0:00,TX,us,1981,Real Estate,3,2,4,80,2
14481,level_b,2/20/17 0:00,5/8/16 0:00,IA,us,1975,retail,,,,302,2
14483,level_b,5/25/19 0:00,12/12/17 0:00,LA,us,1987,,4,2,13,159,9
14485,level_b,1/19/17 0:00,1/15/17 0:00,TX,us,1984,Programmer,4,2,7,95,4
12119,level_d,11/2/17 0:00,10/31/17 0:00,BC,ca,1968,retired,3,3,19,753,6
14489,level_d,8/29/17 0:00,8/25/17 0:00,CA,US,1971,none,1,1,5,141,5
14491,level_c,8/6/18 0:00,8/2/18 0:00,LA,us,1951,Entrepreneur,3,1,5,22,2
14493,level_b,6/19/18 0:00,6/19/18 0:00,IL,us,1986,Trader,4,5,16,162,3
14495,level_b,6/16/17 0:00,6/12/17 0:00,TX,us,1982,Attorney,2,2,5,72,2
14497,level_c,9/14/17 0:00,9/13/17 0:00,HONG KONG,hk,1989,SOLUTION ANALYST,7,6,18,909,18
14499,level_b,6/6/17 0:00,5/27/17 0:00,NJ,us,1963,Computer consultant,2,2,3,39,3
14501,level_d,6/22/17 0:00,6/19/17 0:00,,sg,1978,Management,4,4,165,382,2
14503,level_b,4/10/19 0:00,4/10/19 0:00,CA,us,1966,,2,2,4,26,4
14505,level_d,5/22/17 0:00,5/20/17 0:00,OH,us,1978,Sales,2,2,4,48,2
10811,level_d,2/12/18 0:00,1/4/18 0:00,ON,ca,1967,business owner,2,3,6,79,5
14509,level_a,8/18/17 0:00,8/15/17 0:00,CA,us,,,2,1,2,1,5
14511,level_d,11/10/17 0:00,11/8/17 0:00,WA,us,1952,construction,4,5,13,104,2
14513,level_d,6/14/17 0:00,6/11/17 0:00,CA,us,1977,Computer Techician,3,2,33,395,4
14515,level_b,5/15/16 0:00,3/12/16 0:00,KS,us,1982,System Engineer,2,1,8,264,4
14517,level_b,1/27/17 0:00,1/26/17 0:00,CA,us,1988,Self-employed,2,3,7,553,2
14519,level_b,11/8/18 0:00,11/8/18 0:00,TX,us,1986,,2,5,11,85,3
14521,level_d,6/30/17 0:00,6/26/17 0:00,CA,us,1986,Valet,4,4,9,399,4
6779,level_d,10/29/19 0:00,10/29/19 0:00,IL,us,1980,,2,3,4,5,6
14525,level_d,4/27/17 0:00,4/23/17 0:00,NM,us,1946,Arborist/Business Owner,3,4,9,509,4
2909,level_b,6/21/17 0:00,6/16/17 0:00,IL,us,1988,CIO,1,1,4,13,6
14529,level_b,6/14/17 0:00,6/10/17 0:00,CA,us,1965,executive,1,1,2,66,4
14531,level_b,3/28/18 0:00,3/3/18 0:00,WA,us,1965,Securities investors,3,2,7,74,3
14533,level_d,11/29/17 0:00,11/29/17 0:00,,gb,1988,Baker,3,2,6,121,2
14535,level_d,3/2/17 0:00,2/27/17 0:00,UT,us,1988,Self Employed,2,3,7,147,4
4451,level_e,9/27/17 0:00,9/27/17 0:00,NJ,us,,,1,1,5,13,5
14539,level_b,11/27/17 0:00,11/26/17 0:00,FL,us,1981,marketing,2,2,4,31,2
14541,level_b,3/29/17 0:00,3/13/17 0:00,IA,us,1959,retired,5,6,75,330,5
14543,level_d,10/3/17 0:00,10/3/17 0:00,,gb,1964,Engineer,2,4,8,70,2
6789,level_d,10/29/19 0:00,10/29/19 0:00,IL,us,1980,,2,3,4,5,
14547,level_b,9/11/17 0:00,9/4/17 0:00,FL,us,1985,industrial engineer,2,2,11,491,2
14549,level_b,4/5/17 0:00,3/23/17 0:00,MD,us,1975,Buyer/Retail,1,2,21,128,2
14551,level_d,7/7/17 0:00,6/28/17 0:00,NY,us,1977,Associate Analyst,2,3,8,102,5
1821,level_c,1/0/00,6/7/18 0:00,IL,us,1995,,1,1,5,54,2
12793,level_b,1/0/00,8/29/17 0:00,CA,us,1993,Engineer,2,2,4,37,2
14557,level_d,7/6/17 0:00,6/30/17 0:00,,sg,1982,Manager,2,2,5,172,9
14559,level_c,4/27/17 0:00,10/8/15 0:00,NJ,us,1970,CEO,3,1,9,49,2
14561,level_d,4/4/17 0:00,3/11/17 0:00,NY,us,1991,Filmmaker,4,3,8,129,4
14563,level_d,5/4/17 0:00,4/25/17 0:00,FL,us,1985,Massage Therapist,1,1,1,218,5
14565,level_d,11/21/17 0:00,11/13/17 0:00,FL,us,1953,IT Support,4,3,14,120,2
14567,level_d,5/15/17 0:00,5/10/17 0:00,HK,hk,1981,Executive Director,1,1,7,51,2
14569,level_b,7/18/17 0:00,7/14/17 0:00,CA,us,1979,Auditor,5,3,11,208,2
14571,level_d,1/10/18 0:00,1/1/18 0:00,,sg,1983,Director,3,3,14,504,2
14573,level_b,6/7/17 0:00,5/30/17 0:00,IL,us,1964,Business owner,4,5,24,223,5
14575,level_d,10/16/15 0:00,10/16/15 0:00,NY,us,1982,Occupational Therapist,5,3,10,620,2
4269,level_f,11/7/17 0:00,6/4/17 0:00,Taipei,hk,1985,Finance,1,2,2,4,3
14579,level_d,10/8/17 0:00,5/28/17 0:00,WA,us,1987,CNA,3,4,8,1969,3
14581,level_d,12/13/16 0:00,12/13/16 0:00,CA,us,1988,Accountant,3,4,13,574,4
6499,level_a,6/6/16 0:00,6/3/16 0:00,NY,us,,,1,1,1,1,4
14585,level_b,8/21/17 0:00,8/14/17 0:00,CA,us,1981,project manager,3,5,17,275,2
14587,level_b,12/28/17 0:00,11/2/17 0:00,CA,us,1993,Self-Employed,3,2,5,25,2
14589,level_b,8/8/17 0:00,8/6/17 0:00,NM,us,1965,Manager (FAS),4,5,18,145,1
14591,level_d,6/12/17 0:00,6/5/17 0:00,CA,us,1984,Investor,4,6,18,378,6
14593,level_b,9/16/17 0:00,9/14/17 0:00,CA,us,1983,selfemployee,3,3,13,114,3
14595,level_b,8/30/17 0:00,8/29/17 0:00,NY,us,1971,IT Services,3,3,10,326,3
1689,level_c,1/29/19 0:00,1/28/19 0:00,TX,us,1984,,4,2,14,38,5
14599,level_b,12/14/17 0:00,12/9/17 0:00,NY,us,1982,IT Director,5,3,11,81,1
14601,level_b,2/14/17 0:00,2/10/17 0:00,CA,us,1964,IT PROFESSIONAL,2,3,4,244,2
14603,level_d,9/29/17 0:00,9/29/17 0:00,NC,us,1972,Software Engineer,2,1,12,310,2
14605,level_c,2/9/17 0:00,2/9/17 0:00,QC,ca,1994,Blockchain Specialist,2,3,6,92,
14607,level_c,10/7/15 0:00,10/7/15 0:00,CA,us,1990,Software engineer,3,2,43,221,4
14609,level_b,6/9/17 0:00,5/31/17 0:00,CA,us,1989,entrepreneur,2,2,5,310,2
14611,level_d,10/5/15 0:00,10/5/15 0:00,MI,us,1984,Web Developer,1,1,4,52,1
14613,level_b,12/7/17 0:00,12/5/17 0:00,IL,us,1996,Sales,6,5,20,169,2
14341,level_d,2/21/19 0:00,2/20/19 0:00,BRGY SAN ANTONIO,ph,1994,,1,1,2,18,13
14617,level_c,6/15/17 0:00,6/12/17 0:00,TX,us,1972,Sales,4,4,16,1191,9
14619,level_b,10/19/17 0:00,10/17/17 0:00,CA,us,1967,insurance sales,2,1,9,234,1
14621,level_d,1/11/18 0:00,10/12/17 0:00,FL,us,1991,Student,2,3,5,318,5
4101,level_b,8/3/18 0:00,8/3/18 0:00,CA,us,1968,,1,1,2,15,3
14043,level_b,3/7/18 0:00,3/7/18 0:00,NY,us,1983,Office Manager,2,1,3,3,2
14627,level_b,2/23/17 0:00,2/21/17 0:00,NY,us,1979,Courtroom Technology Specialist,5,4,40,316,2
14629,level_c,6/18/18 0:00,6/16/18 0:00,NJ,us,1952,Retired,5,4,19,87,1
14631,level_b,7/31/18 0:00,7/31/18 0:00,FL,us,1986,Economist,2,2,46,190,2
14633,level_c,3/9/18 0:00,1/19/18 0:00,GA,us,1947,Retired,2,1,2,3,3
14635,level_d,6/13/17 0:00,6/6/17 0:00,MA,us,1989,lawyer,3,6,27,206,4
14637,level_c,1/10/18 0:00,1/2/18 0:00,NY,us,1936,Self-Employed,1,2,13,378,3
14639,level_b,6/23/17 0:00,6/20/17 0:00,IA,us,1980,District Manager,4,3,11,190,7
14641,level_b,9/13/17 0:00,9/13/17 0:00,CA,us,1990,Consulting,2,1,10,187,1
14643,level_d,6/8/16 0:00,6/8/16 0:00,CA,us,1985,Merchant Services,1,1,7,228,7
14645,level_c,7/21/17 0:00,7/18/17 0:00,IL,us,1947,Business Owner,3,2,15,248,4
14647,level_b,7/21/17 0:00,7/18/17 0:00,MN,us,1988,Accounting,1,1,4,51,2
14649,level_b,10/25/15 0:00,10/15/15 0:00,MO,us,1989,Valet,3,4,25,454,6
14651,level_b,9/7/17 0:00,9/7/17 0:00,CA,us,1967,Attorney,3,4,15,164,5
14653,level_d,6/5/17 0:00,5/26/17 0:00,MD,us,1992,Howard County Gov't,5,5,29,300,4
14655,level_f,9/21/17 0:00,9/20/17 0:00,CA,us,1977,Trader,1,1,1,4,2
14657,level_b,3/17/17 0:00,11/3/15 0:00,RI,us,1979,IT CONTRACTOR,5,5,21,1792,3
14659,level_b,8/30/17 0:00,8/29/17 0:00,NY,us,1972,Financial Analyst,6,5,21,301,2
14661,level_c,7/19/17 0:00,7/15/17 0:00,MN,us,1979,President and CEO,2,2,5,109,3
14663,level_b,12/12/17 0:00,12/8/17 0:00,GA,us,1968,Manager,1,1,2,26,2
14665,level_d,6/29/18 0:00,12/19/17 0:00,,sg,1989,programmer,3,3,12,106,2
14667,level_b,10/10/17 0:00,10/10/17 0:00,IL,us,1988,Accountant,4,1,10,144,3
14669,level_c,10/20/15 0:00,10/20/15 0:00,OH,us,1966,IT Programming Development,2,3,3,88,7
14671,level_d,4/26/18 0:00,4/25/18 0:00,,sg,1972,SELF-EMPLOYED,2,3,16,91,2
14673,level_d,12/15/16 0:00,12/14/16 0:00,MN,us,1971,Sales,3,2,12,737,3
14675,level_b,9/24/17 0:00,9/22/17 0:00,WA,us,1972,Business Owner,1,2,5,206,2
14677,level_d,8/15/16 0:00,3/12/16 0:00,TX,us,1985,Entrepreneur,3,4,12,359,5
14679,level_c,12/16/17 0:00,12/10/17 0:00,,sg,1978,Management,1,1,4,310,6
14681,level_b,8/12/18 0:00,8/12/18 0:00,OK,us,1997,Student,3,3,9,130,4
14683,level_c,7/19/17 0:00,7/16/17 0:00,NA,hk,1983,Risk Specialist,2,3,13,651,6
14685,level_b,5/17/17 0:00,3/26/17 0:00,FL,us,1983,WEB DEVELOPER,2,3,221,287,2
14687,level_b,3/29/19 0:00,3/29/19 0:00,MD,us,1980,,3,3,7,22,4
14689,level_b,9/25/17 0:00,9/25/17 0:00,FL,us,1987,Software Developer,5,5,17,235,1
14691,level_d,12/13/17 0:00,12/8/17 0:00,,sg,1977,designer,1,1,4,41,2
14693,level_d,5/4/17 0:00,4/24/17 0:00,KS,us,1957,architect,3,3,23,302,3
14695,level_b,3/27/17 0:00,2/23/17 0:00,LA,us,1988,Application Engineer,5,6,25,525,2
14697,level_b,11/15/17 0:00,11/12/17 0:00,CA,us,1981,Self employeed,1,1,1,10,1
14699,level_c,6/19/17 0:00,6/13/17 0:00,TX,us,1992,IT,4,3,32,166,3
14701,level_b,12/7/17 0:00,12/5/17 0:00,TX,us,1966,Realtor,1,1,3,46,4
5515,level_d,1/0/00,9/16/17 0:00,NJ,us,1984,Amazon Lister,6,4,24,754,4
14705,level_c,6/12/17 0:00,11/3/15 0:00,ID,us,1990,Self Employed,2,4,9,40,3
14707,level_d,8/31/17 0:00,8/31/17 0:00,,hk,1978,Trader,4,5,8,112,2
14709,level_d,12/8/17 0:00,10/21/16 0:00,,gb,1974,Scientific,1,2,2,16,3
14711,level_c,10/11/15 0:00,10/9/15 0:00,MI,us,1987,consultant,,,,126,3
14713,level_b,12/22/16 0:00,12/16/16 0:00,NV,us,1973,Web Development & IT Director,4,3,9,1575,1
14715,level_b,3/27/18 0:00,2/18/18 0:00,UT,us,1995,Web Developer,5,5,35,542,6
14717,level_d,5/26/17 0:00,5/24/17 0:00,,hk,1982,Lawyer,2,2,2,31,2
14719,level_b,2/23/18 0:00,1/9/18 0:00,WV,us,1963,Managing Director,2,2,8,20,1
14721,level_b,2/6/18 0:00,1/1/18 0:00,CA,us,1981,Stay at home mom,3,2,5,65,1
14723,level_b,6/25/17 0:00,6/20/17 0:00,NV,us,1975,Firefighter/Paramedic,4,3,43,112,8
10735,level_b,1/5/17 0:00,4/18/16 0:00,TX,us,1990,Entreprenur,3,1,3,171,10
14727,level_b,9/10/18 0:00,9/10/18 0:00,CA,us,1990,Investor,4,5,12,1114,6
2011,level_f,1/0/00,11/16/17 0:00,,sg,1987,Business,1,1,2,5,4
14731,level_c,7/14/17 0:00,7/5/17 0:00,MA,us,1983,Trader,8,7,29,1326,9
14733,level_b,5/24/17 0:00,5/23/17 0:00,FL,us,1977,Software,4,4,8,135,4
14735,level_d,7/18/17 0:00,7/13/17 0:00,ON,ca,1979,Entrepreneur,6,3,19,209,2
14737,level_c,5/20/16 0:00,5/20/16 0:00,NY,us,1979,IT,5,4,15,107,4
14739,level_b,11/30/17 0:00,11/30/17 0:00,MN,us,1980,Business Owner,2,2,14,72,3
14741,level_b,5/23/17 0:00,5/22/17 0:00,CA,us,1989,Business,4,5,23,475,2
801,level_c,11/14/18 0:00,11/14/18 0:00,NY,us,1983,,1,1,6,6,
14745,level_c,5/10/17 0:00,5/2/17 0:00,ON,ca,1983,Investor,1,1,7,29,1
14747,level_c,2/1/17 0:00,1/30/17 0:00,NY,us,1977,Physician,4,3,11,813,1
14749,level_b,7/25/16 0:00,6/13/16 0:00,CA,us,1969,Professor,2,1,3,170,3
14751,level_d,2/17/17 0:00,1/6/17 0:00,NY,us,1989,Tech CEO,3,3,11,95,7
10363,level_h,4/10/19 0:00,4/9/19 0:00,NY,us,1995,,1,1,1,1,2
14755,level_b,5/16/17 0:00,5/12/17 0:00,CA,us,1981,Marketing,1,3,6,71,1
14757,level_b,2/6/19 0:00,2/6/19 0:00,CA,us,1978,,1,2,15,19,1
14759,level_b,1/8/18 0:00,12/19/17 0:00,CA,us,1990,Operations Manager,5,4,22,118,5
14761,level_c,6/12/17 0:00,6/4/17 0:00,GA,us,1970,CEO,3,3,11,78,2
14763,level_c,6/7/18 0:00,5/31/18 0:00,FL,us,1964,business coach,4,3,9,86,7
14765,level_c,1/22/19 0:00,1/18/19 0:00,OH,us,1991,,3,3,15,207,5
14767,level_d,8/21/17 0:00,8/14/17 0:00,IN,us,1980,Self,2,2,6,154,8
14769,level_b,11/7/17 0:00,11/4/17 0:00,KS,us,1974,Intellectual Property,1,1,2,6,4
14771,level_d,10/2/17 0:00,10/1/17 0:00,CA,us,1991,Software Engineer,3,3,73,220,1
14773,level_c,8/10/18 0:00,3/29/18 0:00,ON,ca,1966,Software Developer,2,3,5,56,
14775,level_d,1/2/18 0:00,12/15/17 0:00,,gb,1960,Retired Solicitor,3,1,7,45,4
14777,level_b,6/1/17 0:00,5/25/17 0:00,KS,us,1978,Self Employed,2,1,14,44,1
13155,level_b,1/5/18 0:00,12/18/17 0:00,NY,us,1988,CEO Moeda,5,5,18,272,2
14781,level_c,1/2/18 0:00,12/7/17 0:00,,hk,1986,Investment Analyst,6,5,21,651,17
14783,level_b,6/8/17 0:00,5/31/17 0:00,NY,us,1968,nurse,2,1,9,301,6
14785,level_b,7/22/17 0:00,7/21/17 0:00,IL,us,1985,Doctor,2,4,13,586,3
14787,level_b,1/26/18 0:00,1/2/18 0:00,PA,us,1981,Investor,2,1,8,58,1
14789,level_c,2/18/17 0:00,2/17/17 0:00,IL,us,1998,Systems Administration,1,2,4,85,1
14791,level_b,8/15/18 0:00,8/14/18 0:00,AL,us,1946,Retired,3,3,4,49,4
14793,level_d,10/20/15 0:00,10/20/15 0:00,IL,us,1978,secretary,6,6,50,230,10
14795,level_b,4/19/19 0:00,4/18/19 0:00,NY,us,1989,,5,2,8,37,3
14797,level_b,1/13/19 0:00,1/2/19 0:00,TX,us,1975,,3,3,7,95,4
14799,level_b,6/14/17 0:00,6/2/17 0:00,CA,us,1980,Consultant,3,2,10,142,2
14801,level_d,6/20/17 0:00,6/15/17 0:00,WA,us,1971,T-SQL Trainer,2,2,6,44,2
14803,level_b,7/25/17 0:00,6/20/17 0:00,TX,us,1985,Internist,5,4,17,516,1
14805,level_d,8/16/17 0:00,8/12/17 0:00,,sg,1965,Professor,1,1,10,46,3
3339,level_e,1/0/00,11/21/17 0:00,NJ,us,,,1,1,1,2,3
9723,level_e,1/0/00,12/7/17 0:00,PA,us,,,1,1,1,1,2
14811,level_d,7/3/19 0:00,7/2/19 0:00,MN,us,1942,,4,2,10,36,2
14813,level_b,11/16/17 0:00,11/14/17 0:00,CA,us,1971,media production,3,4,15,213,2
14815,level_b,6/19/19 0:00,6/19/19 0:00,FL,us,1954,,4,4,8,125,5
14817,level_d,10/27/17 0:00,10/27/17 0:00,MB,ca,1984,Paramedic,3,3,7,33,2
14819,level_b,10/30/17 0:00,10/30/17 0:00,IL,us,1982,CTO,2,2,11,92,2
14821,level_b,3/6/17 0:00,3/4/17 0:00,MN,us,1980,Physician,2,2,6,190,1
14823,level_b,2/4/17 0:00,1/11/17 0:00,TX,us,1966,Lawyer,4,4,14,443,4
14825,level_b,5/26/17 0:00,5/24/17 0:00,FL,us,1966,Banker,2,3,6,129,1
14827,level_b,8/23/17 0:00,8/17/17 0:00,NY,us,1980,self employed,1,1,6,118,1
14829,level_d,7/28/17 0:00,7/2/17 0:00,NY,us,1982,health care business consultant,5,4,11,99,10
14831,level_c,6/15/16 0:00,6/13/16 0:00,FL,us,1938,university professor,4,3,34,301,3
14833,level_b,11/29/18 0:00,11/29/18 0:00,NY,us,1987,,3,4,14,78,1
14835,level_b,11/17/17 0:00,11/16/17 0:00,NC,us,1982,self,6,5,12,508,9
14837,level_d,8/15/18 0:00,8/14/18 0:00,CA,us,1983,Govt,4,3,12,421,4
14839,level_b,11/20/17 0:00,11/18/17 0:00,NJ,us,1982,graphic design,2,2,9,16,1
14841,level_b,8/17/17 0:00,8/13/17 0:00,CA,us,1992,Software Engineer,3,3,5,72,2
14843,level_d,3/1/18 0:00,1/11/18 0:00,UT,us,1969,Developer,3,5,14,245,2
14845,level_b,11/23/17 0:00,11/21/17 0:00,IL,us,1972,Manager,4,5,13,1087,11
14847,level_c,1/9/18 0:00,1/2/18 0:00,NY,us,1989,Accountant,5,4,14,383,3
14849,level_b,1/11/17 0:00,1/11/17 0:00,ID,us,1982,Electrical Engineer,1,2,3,30,1
14851,level_d,11/21/17 0:00,10/20/17 0:00,GA,us,1973,Software Engineer,4,3,13,214,5
14853,level_b,8/6/18 0:00,8/6/18 0:00,NY,us,1990,self-employed,4,3,9,26,2
14855,level_d,6/21/17 0:00,6/15/17 0:00,TX,us,1976,Finance,6,3,104,265,11
14857,level_b,10/23/17 0:00,7/2/17 0:00,AR,us,1992,Student,6,3,13,83,5
14859,level_c,5/10/19 0:00,5/10/19 0:00,CA,us,1982,,1,1,3,65,2
14861,level_b,3/13/17 0:00,3/10/17 0:00,NY,us,1982,Medical,2,4,22,301,1
4243,level_d,1/0/00,5/31/17 0:00,NY,us,1976,self employed,3,3,6,418,3
14865,level_b,2/23/17 0:00,1/26/17 0:00,NY,us,1994,Graduate Student,3,2,9,41,6
14867,level_b,6/9/17 0:00,5/28/17 0:00,CA,us,1987,Financial Advisor,4,2,6,143,3
14869,level_b,1/8/17 0:00,1/2/17 0:00,NJ,us,1972,Brokerage,3,2,40,733,1
14871,level_b,7/17/17 0:00,6/26/17 0:00,TX,us,1966,accountant,5,3,25,772,2
14873,level_b,4/10/18 0:00,4/10/18 0:00,CA,us,1989,Consultant,3,4,33,113,1
14875,level_c,8/24/17 0:00,8/9/17 0:00,,sg,1994,Student,3,4,11,394,6
14877,level_d,10/13/15 0:00,10/7/15 0:00,CA,us,1980,Self Employed,3,3,9,151,3
14879,level_b,8/2/17 0:00,8/1/17 0:00,PA,us,1962,Engineer,2,2,6,48,4
14881,level_c,2/28/18 0:00,1/11/18 0:00,,hk,1970,Private investor,3,3,19,379,9
14883,level_c,12/13/17 0:00,12/12/17 0:00,GA,us,1990,Attorney,3,3,9,134,3
14885,level_b,6/18/17 0:00,6/13/17 0:00,NJ,us,1994,Finance,5,6,25,354,2
14887,level_b,1/19/18 0:00,12/20/17 0:00,NC,us,1977,VP Platform R&D,3,4,10,27,7
14889,level_b,10/28/17 0:00,10/28/17 0:00,MO,us,1961,Self Employed,3,3,5,125,1
14891,level_b,12/30/15 0:00,12/29/15 0:00,IL,us,1992,Information Technology,4,4,8,67,5
14893,level_b,1/2/17 0:00,12/31/16 0:00,NY,us,1988,Financial Consultant,,,,39,1
8237,level_e,12/28/17 0:00,12/27/17 0:00,CO,us,,,2,2,4,9,4
14897,level_b,12/22/16 0:00,12/22/16 0:00,NC,us,1978,Engineer,3,1,6,23,4
14899,level_c,5/22/18 0:00,12/22/17 0:00,,gb,1951,Director,1,1,3,23,2
14901,level_b,9/25/17 0:00,5/24/17 0:00,MD,us,1958,Administrator,4,5,15,118,1
14903,level_d,5/20/17 0:00,5/16/17 0:00,DC,us,1949,lawyer,2,2,7,40,2
14905,level_c,6/13/17 0:00,6/8/17 0:00,NC,us,1949,Retired,2,2,11,229,12
14907,level_b,12/7/16 0:00,12/7/16 0:00,IN,us,1973,Director,3,4,12,204,8
14909,level_b,7/25/17 0:00,7/21/17 0:00,GA,us,1975,Oral surgeon,4,5,18,458,3
14911,level_b,11/28/17 0:00,11/27/17 0:00,GA,us,1988,Partner,3,1,33,92,1
14913,level_b,6/28/18 0:00,5/23/18 0:00,CA,us,1979,Investor,5,5,12,391,2
8409,level_g,5/8/17 0:00,5/1/17 0:00,TX,us,1979,,3,2,7,3,2
8029,level_f,11/22/16 0:00,6/14/16 0:00,FL,us,1979,,1,1,4,4,1
14919,level_d,6/13/17 0:00,6/8/17 0:00,Eastern District,hk,1965,Project Manager,2,3,8,152,6
14921,level_b,3/26/18 0:00,2/12/18 0:00,CA,us,1992,Professional Poker Player,2,1,11,55,4
14923,level_b,9/5/17 0:00,6/20/17 0:00,CA,us,1992,investor,1,2,5,202,5
14925,level_b,9/7/17 0:00,8/30/17 0:00,NY,us,1978,IT PROFESSIONAL,2,3,5,25,3
14927,level_a,1/0/00,7/27/17 0:00,,ca,,,1,1,1,3,5
14929,level_b,8/15/17 0:00,8/14/17 0:00,CA,us,1976,Software/Investor,1,1,3,145,1
14931,level_b,7/12/17 0:00,7/6/17 0:00,CT,us,1995,Software Developer,4,3,18,114,4
8329,level_d,8/8/17 0:00,6/8/17 0:00,CA,us,1956,,1,1,7,236,4
14935,level_b,3/29/18 0:00,3/17/18 0:00,MI,us,1956,Dentist,3,2,7,94,3
14937,level_d,8/9/16 0:00,5/6/16 0:00,TX,us,1981,Office Manager,3,3,19,162,6
14939,level_b,8/3/17 0:00,7/24/17 0:00,CA,us,1981,Self Employed,2,1,18,66,1
7999,level_c,10/23/18 0:00,10/22/18 0:00,TX,us,1972,,1,1,5,18,5
14943,level_c,2/13/19 0:00,2/12/19 0:00,NY,us,1991,,1,1,4,37,2
14945,level_d,6/24/16 0:00,6/22/16 0:00,NY,us,1984,Business Owner,3,4,21,282,2
14947,level_c,6/2/17 0:00,5/25/17 0:00,CA,us,1969,oral surgeon,5,6,20,270,5
14949,level_b,9/7/17 0:00,6/1/17 0:00,CA,us,1970,Engineer,1,1,2,37,2
14951,level_c,11/21/17 0:00,11/19/17 0:00,IN,us,1942,Retired,4,3,8,153,10
14953,level_d,11/6/17 0:00,10/31/17 0:00,NJ,us,1981,State Employee,3,2,6,121,1
14955,level_b,1/4/18 0:00,12/28/17 0:00,OH,us,1991,Programmer,5,4,34,177,2
14957,level_d,1/18/17 0:00,1/13/17 0:00,NY,us,1990,Consultant,3,3,4,151,6
14959,level_b,1/17/17 0:00,10/6/15 0:00,IL,us,1988,Software Engineer,1,1,1,82,4
14961,level_b,7/21/18 0:00,7/21/18 0:00,PA,us,1985,investment advisor representative,1,1,3,10,1
14963,level_b,11/9/17 0:00,11/8/17 0:00,TN,us,1973,Sales Manager,3,3,6,69,2
14965,level_b,10/5/15 0:00,10/5/15 0:00,MO,us,1983,Assistant Director,2,3,27,173,2
