EXCHANGE_ACCOUNT_ID,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG
10661,65,172493.75999999998,0.0,5553.650000000001,0.0,9,65,34,3,2,6,0,3,4,10,2,0,1,0,0,0,0,2653.7501538461534,0.0,85.44076923076923,0.0
10671,19,136808.1,96767.59000000001,119343.86,49849.020000000004,4,19,16,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7200.426315789474,5093.03105263158,6281.255789473685,2623.6326315789474
10687,7,183147.96,148744.92,42463.36,42463.36,2,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26163.994285714285,21249.274285714288,6066.194285714286,6066.194285714286
10709,24,138647.42,7077.82,247109.27999999994,0.0,6,24,19,0,1,0,1,1,1,0,0,0,0,0,1,0,0,5776.975833333334,294.90916666666664,10296.219999999998,0.0
10739,48,22976.460000000003,0.0,20873.549999999996,0.0,10,48,29,2,1,4,1,3,3,2,2,0,0,0,0,1,0,478.67625000000004,0.0,434.8656249999999,0.0
10749,9,25252.789999999997,23567.23,277632.1,92015.37,2,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2805.865555555555,2618.581111111111,30848.011111111107,10223.93
10761,205,1363.8199999999997,0.0,21255.640000000007,0.0,12,108,117,10,6,22,8,6,12,7,4,0,7,4,2,0,0,6.652780487804876,0.0,103.68604878048784,0.0
10777,9,73699.79,63383.99,40868.13,10033.52,2,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8188.865555555555,7042.665555555555,4540.903333333333,1114.8355555555556
10791,64,23502.569999999996,0.0,45098.429999999986,0.0,10,64,40,2,2,5,3,3,4,1,3,0,1,0,0,0,0,367.22765624999994,0.0,704.6629687499998,0.0
10803,13,444.81,444.81,116756.23000000001,108309.58,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.216153846153844,34.216153846153844,8981.248461538462,8331.506153846154
10819,35,13833.87,13833.87,196219.2800000001,144488.69,6,35,25,1,0,0,4,1,3,0,0,0,0,1,0,0,0,395.25342857142857,395.25342857142857,5606.265142857145,4128.248285714286
10839,17,20.8,0.0,9652.039999999999,5854.97,4,17,13,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1.223529411764706,0.0,567.7670588235294,344.41
10859,123,36128.810000000005,12542.010000000002,19606.089999999997,1960.97,8,64,89,9,5,4,2,6,4,0,0,0,0,4,0,0,0,293.73016260162603,101.96756097560977,159.3991056910569,15.942845528455285
10883,53,8658.46,8311.6,85089.66000000002,31018.279999999995,10,53,35,5,1,1,3,2,3,1,0,1,0,1,0,0,0,163.36716981132074,156.82264150943396,1605.4652830188684,585.2505660377358
10885,78,176084.61,5687.7300000000005,84798.0,7334.65,11,53,44,3,1,4,9,4,2,5,2,2,0,2,0,0,0,2257.495,72.9196153846154,1087.1538461538462,94.03397435897435
10889,65,47569.02000000002,3589.47,150260.62000000002,38287.340000000004,8,65,42,2,3,6,2,5,4,0,0,0,0,1,0,0,0,731.8310769230773,55.22261538461538,2311.7018461538464,589.0360000000001
10891,14,93734.37999999999,90216.17999999998,220761.18,151566.52999999997,3,14,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6695.312857142856,6444.012857142856,15768.655714285715,10826.180714285712
10893,2,361090.04,230921.02,58392.29,58392.29,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180545.02,115460.51,29196.145,29196.145
10919,1,4825.3,4825.3,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4825.3,4825.3,0.0,0.0
10921,24,0.0,0.0,72287.49,25439.84,6,24,16,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0.0,0.0,3011.97875,1059.9933333333333
10927,4,162272.86000000002,162272.86000000002,0.0,0.0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40568.215000000004,40568.215000000004,0.0,0.0
10931,38,8692.59,0.0,28612.789999999997,9811.48,8,38,24,1,3,4,1,2,2,0,1,0,0,0,0,0,0,228.75236842105264,0.0,752.9681578947368,258.19684210526316
10937,2,83600.61,83600.61,0.0,0.0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41800.305,41800.305,0.0,0.0
10945,55,13455.689999999997,175.84,66958.95999999998,0.0,9,55,36,3,3,3,2,3,0,0,2,0,1,2,0,0,0,244.64890909090903,3.197090909090909,1217.435636363636,0.0
10957,10,0.0,0.0,689663.2500000001,665626.8,3,10,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,68966.32500000001,66562.68000000001
10963,16,105518.81999999999,90271.87,9264.43,53.3,3,16,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6594.9262499999995,5641.991875,579.026875,3.33125
10981,89,189134.62999999995,56789.24,261586.74,110076.61000000002,11,89,59,4,1,2,7,4,5,4,0,1,1,1,0,0,0,2125.1082022471905,638.0813483146068,2939.176853932584,1236.8158426966295
10987,108,0.0,0.0,897527.9000000003,198572.44,11,108,54,2,4,8,15,3,4,11,5,1,0,0,0,1,0,0.0,0.0,8310.443518518521,1838.6337037037038
10997,3,154938.87,137401.68,0.0,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51646.29,45800.56,0.0,0.0
11003,23,192226.22000000006,93022.64,0.0,0.0,5,23,19,0,1,0,0,1,1,1,0,0,0,0,0,0,0,8357.661739130437,4044.4626086956523,0.0,0.0
11009,18,78818.13,27013.789999999997,110759.91,70431.16,4,18,14,0,2,0,1,0,1,0,0,0,0,0,0,0,0,4378.785,1500.766111111111,6153.328333333334,3912.8422222222225
11077,1,407265.25,407265.25,869372.44,869372.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407265.25,407265.25,869372.44,869372.44
11085,34,85717.86,0.0,123738.57,0.0,7,34,21,3,0,3,2,1,2,0,2,0,0,0,0,0,0,2521.113529411765,0.0,3639.369705882353,0.0
11101,6,634072.99,634072.99,611754.5899999999,611754.5899999999,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105678.83166666667,105678.83166666667,101959.09833333331,101959.09833333331
11107,5,3587.98,3587.98,260856.72999999998,181323.83000000002,2,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,717.596,717.596,52171.346,36264.766
11111,4,350080.71,340730.77,0.0,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87520.1775,85182.6925,0.0,0.0
11159,119,21394.999999999996,8566.15,5343.1,2480.61,13,119,60,10,4,11,7,3,5,9,4,1,2,2,1,0,0,179.78991596638653,71.9844537815126,44.900000000000006,20.845462184873952
11161,23,72719.25000000001,16724.53,8904.55,758.89,7,23,15,1,1,0,0,3,1,1,1,0,0,0,0,0,0,3161.706521739131,727.1534782608695,387.1543478260869,32.995217391304344
11191,11,12861.57,6398.78,13422.91,13422.91,3,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1169.2336363636364,581.7072727272727,1220.2645454545454,1220.2645454545454
11201,29,429837.24000000005,385657.72,206776.52000000002,197480.78999999998,4,29,24,0,0,0,0,1,3,1,0,0,0,0,0,0,0,14821.97379310345,13298.542068965517,7130.2248275862075,6809.682413793103
11219,6,398586.0,398586.0,565291.62,550205.41,2,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66431.0,66431.0,94215.27,91700.90166666667
11227,25,0.0,0.0,345164.0200000001,0.0,6,25,19,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0.0,0.0,13806.560800000003,0.0
11269,30,5925.71,5925.71,233490.51000000004,175527.72,3,16,24,0,0,0,2,4,0,0,0,0,0,0,0,0,0,197.52366666666666,197.52366666666666,7783.017000000002,5850.924
11283,124,106248.97,0.0,4306.64,0.0,11,64,62,12,2,4,2,8,6,17,7,0,2,2,0,0,0,856.8465322580645,0.0,34.73096774193549,0.0
11285,13,0.0,0.0,2649089.2799999993,0.0,5,13,8,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0.0,0.0,203776.0984615384,0.0
11303,22,114969.67,88621.62999999999,292172.8300000001,55640.61,5,22,12,1,0,0,7,0,1,0,0,0,1,0,0,0,0,5225.894090909091,4028.2559090909085,13280.583181818185,2529.1186363636366
11309,92,239583.67,0.0,262113.61000000007,0.0,10,92,56,4,2,8,5,3,4,7,2,0,0,1,0,0,0,2604.1703260869567,0.0,2849.0609782608703,0.0
11315,39,210579.37999999998,24060.05,1776568.9000000004,897918.49,4,23,34,1,0,1,0,3,0,0,0,0,0,0,0,0,0,5399.471282051281,616.9243589743589,45553.048717948725,23023.551025641027
11321,13,22601.3,11578.18,226466.64999999997,109980.90000000001,2,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1738.5615384615385,890.6292307692308,17420.511538461535,8460.069230769232
11337,32,0.0,0.0,351750.32999999996,0.0,6,32,25,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,10992.197812499999,0.0
11339,23,626279.29,593954.87,3177262.6,2038545.8399999999,3,23,19,0,0,0,1,3,0,0,0,0,0,0,0,0,0,27229.534347826087,25824.124782608695,138141.85217391304,88632.42782608695
11341,7,376266.77,374851.4,6578.33,6578.33,3,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,53752.39571428572,53550.200000000004,939.7614285714286,939.7614285714286
11359,13,195281.79,174813.21000000002,45858.829999999994,19236.5,3,13,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,15021.676153846154,13447.170000000002,3527.6023076923075,1479.7307692307693
11373,25,140452.40999999997,88445.73,99381.77000000002,28179.019999999997,7,25,15,0,0,1,1,3,1,2,2,0,0,0,0,0,0,5618.0963999999985,3537.8291999999997,3975.2708000000007,1127.1607999999999
11399,16,117769.77000000002,117420.41,87758.22,84589.08,5,16,9,1,0,0,0,2,2,2,0,0,0,0,0,0,0,7360.610625000001,7338.775625,5484.88875,5286.8175
11419,4,857518.1299999999,788079.82,0.0,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214379.53249999997,197019.955,0.0,0.0
11437,7,0.0,0.0,108362.75,0.0,2,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,15480.392857142857,0.0
11439,7,15052.8,15052.8,325757.88,323033.98000000004,2,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.4,2150.4,46536.840000000004,46147.711428571434
11449,2,1047.98,1047.98,88.18,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.99,523.99,44.09,0.0
11451,7,1108921.98,663464.64,1269245.13,484490.85,2,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158417.42571428572,94780.66285714286,181320.73285714284,69212.97857142857
11483,2,99294.1,0.0,5855.07,5855.07,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49647.05,0.0,2927.535,2927.535
11493,29,20480.87,20480.87,32608.13,353.1,3,15,23,0,0,4,0,2,0,0,0,0,0,0,0,0,0,706.2368965517242,706.2368965517242,1124.418275862069,12.175862068965518
11505,74,15377.560000000005,1845.43,75762.65999999997,1019.36,9,74,37,4,4,8,4,2,7,7,1,0,0,0,0,0,0,207.80486486486492,24.938243243243242,1023.8197297297294,13.775135135135136
11511,45,231240.82,112667.15,60122.26,19690.489999999998,8,45,32,2,1,2,1,3,3,0,0,0,0,1,0,0,0,5138.684888888889,2503.7144444444443,1336.0502222222224,437.5664444444444
11521,6,262302.02,262302.02,4889.59,4889.59,2,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43717.003333333334,43717.003333333334,814.9316666666667,814.9316666666667
11527,72,153324.16999999998,19720.149999999998,104157.48000000001,0.0,6,42,53,0,0,0,4,6,4,3,2,0,0,0,0,0,0,2129.502361111111,273.8909722222222,1446.631666666667,0.0
11533,30,357435.95,357435.95,2265200.95,1936289.69,8,30,22,1,0,1,1,1,1,0,2,1,0,0,0,0,0,11914.531666666668,11914.531666666668,75506.69833333333,64542.98966666667
11559,61,104195.11999999998,0.0,0.0,0.0,8,35,44,3,1,1,0,6,0,2,2,0,0,2,0,0,0,1708.1167213114752,0.0,0.0,0.0
11569,6,41083.520000000004,21988.56,164069.52,0.0,3,6,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6847.253333333334,3664.76,27344.92,0.0
11607,62,169507.98000000004,141375.62,23778.7,20239.87,7,32,43,8,2,0,2,2,0,0,2,0,0,3,0,0,0,2733.9996774193555,2280.251935483871,383.52741935483874,326.44951612903225
11619,3,73933.69,73933.69,1274.75,1274.75,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24644.563333333335,24644.563333333335,424.9166666666667,424.9166666666667
11631,1,3883.4,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883.4,0.0,0.0,0.0
11639,66,126043.73,43015.6,130311.27999999997,8367.720000000001,9,66,41,1,4,4,3,3,7,2,0,0,0,1,0,0,0,1909.7534848484847,651.7515151515152,1974.413333333333,126.78363636363638
11717,40,318826.53,0.0,218194.08,193687.49,6,21,24,0,2,4,0,4,4,2,0,0,0,0,0,0,0,7970.6632500000005,0.0,5454.852,4842.18725
11745,6,3369.94,0.0,497997.34,483667.26,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.6566666666666,0.0,82999.55666666667,80611.21
11843,14,398012.98,363762.57999999996,74957.43,74613.91999999998,2,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28429.49857142857,25983.041428571425,5354.102142857142,5329.5657142857135
11853,1,10868.57,10868.57,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10868.57,10868.57,0.0,0.0
11855,2,22498.34,22498.34,160463.88,39410.78,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11249.17,11249.17,80231.94,19705.39
11865,83,155585.04,137510.25,148070.10999999996,5729.77,11,83,51,3,3,3,7,3,7,3,1,0,1,1,0,0,0,1874.5185542168676,1656.75,1783.9772289156622,69.03337349397592
11869,22,238305.99999999997,211890.72,221451.94,200853.33000000002,6,22,15,2,1,2,0,1,1,0,0,0,0,0,0,0,0,10832.090909090908,9631.396363636364,10065.997272727273,9129.69681818182
11885,4,0.0,0.0,556572.6100000001,310473.42,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,139143.15250000003,77618.355
11903,54,119087.06,59521.62,46068.82,231.68,8,28,34,4,2,2,0,2,2,6,0,0,0,2,0,0,0,2205.315925925926,1102.2522222222224,853.1262962962963,4.29037037037037
11949,14,119351.17,52940.94,106004.87999999999,18224.88,5,14,9,0,1,0,2,0,1,0,0,1,0,0,0,0,0,8525.083571428571,3781.4957142857143,7571.777142857142,1301.777142857143
11953,7,347926.26,282522.11,143542.66,104487.45000000001,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49703.75142857143,40360.30142857142,20506.094285714287,14926.778571428573
11979,26,56518.97999999999,46599.53,66857.76000000001,63236.880000000005,7,26,17,1,1,3,0,2,1,0,0,0,1,0,0,0,0,2173.8069230769224,1792.2896153846154,2571.452307692308,2432.1876923076925
12005,81,240899.22000000006,450.08000000000004,43439.68,1287.26,10,81,58,3,3,3,4,4,1,2,0,0,1,2,0,0,0,2974.064444444445,5.556543209876544,536.2923456790123,15.892098765432099
12011,3,130891.93,130891.93,25797.98,25797.98,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43630.64333333333,43630.64333333333,8599.326666666666,8599.326666666666
12059,8,81113.06,79025.56,3554.9,0.0,3,8,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10139.1325,9878.195,444.3625,0.0
12063,40,5357.48,4789.86,127539.63,83329.20999999999,9,40,26,1,1,1,2,3,3,0,2,0,0,1,0,0,0,133.93699999999998,119.7465,3188.49075,2083.2302499999996
12069,87,49695.34000000002,47761.66,41957.92,19213.9,10,46,61,2,2,2,11,2,2,0,2,2,0,1,0,0,0,571.2108045977013,548.9845977011495,482.2749425287356,220.84942528735633
12073,33,5866.859999999999,0.0,16652.569999999996,7729.44,6,18,20,4,0,2,0,4,1,0,0,0,2,0,0,0,0,177.78363636363633,0.0,504.6233333333332,234.22545454545454
12077,17,63617.12,2775.25,78296.61,9467.69,7,17,10,1,1,1,2,0,0,0,0,0,1,1,0,0,0,3742.183529411765,163.25,4605.68294117647,556.9229411764707
12093,5,2061019.19,2061019.19,951455.9,605867.09,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412203.838,412203.838,190291.18,121173.41799999999
12099,32,537483.12,161505.06,788471.9699999999,339922.36,8,32,22,1,0,1,2,2,2,0,1,0,1,0,0,0,0,16796.3475,5047.033125,24639.749062499995,10622.57375
12139,3,185195.7,61654.75,89020.13999999998,72266.68,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61731.9,20551.583333333332,29673.379999999994,24088.89333333333
12149,39,107798.14,106384.57,65954.93000000001,5263.84,8,28,24,2,0,4,1,4,1,0,0,0,1,2,0,0,0,2764.054871794872,2727.8094871794874,1691.1520512820514,134.9702564102564
12175,47,105962.29999999999,84821.04000000001,258606.11000000007,88134.78,10,47,29,3,2,2,3,2,2,1,0,0,2,1,0,0,0,2254.5170212765956,1804.7029787234044,5502.2576595744695,1875.208085106383
12193,2,0.0,0.0,605455.78,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,302727.89,0.0
12201,1,4433.46,4433.46,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4433.46,4433.46,0.0,0.0
12211,11,218342.93999999997,192550.52999999997,897169.74,728219.75,3,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19849.35818181818,17504.593636363632,81560.88545454545,66201.79545454546
12215,101,51822.75999999999,40854.27,423705.12000000005,329260.28,10,52,66,8,4,5,6,4,2,2,2,0,0,2,0,0,0,513.0966336633662,404.4977227722772,4195.1001980198025,3260.002772277228
12229,30,4840.35,0.0,54333.21000000001,0.0,7,30,21,1,1,2,1,2,2,0,0,0,0,0,0,0,0,161.345,0.0,1811.1070000000002,0.0
12231,301,56492.329999999994,0.0,738155.1299999997,245002.17,12,154,163,16,13,32,27,6,16,10,9,2,5,2,0,0,0,187.68215946843853,0.0,2452.3426245847163,813.9606976744186
12235,65,300398.82,300398.82,180956.63,99012.96,8,65,45,0,0,2,1,2,5,6,3,0,0,0,0,1,0,4621.520307692308,4621.520307692308,2783.948153846154,1523.2763076923077
12259,4,283756.33,283756.33,86045.56,86045.56,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70939.0825,70939.0825,21511.39,21511.39
12263,7,126975.73999999998,126975.73999999998,12953.99,12953.99,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18139.391428571424,18139.391428571424,1850.57,1850.57
12265,31,402908.45,400877.38,738187.78,493182.9,3,16,27,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12997.046774193548,12931.528387096774,23812.509032258065,15909.125806451613
12269,87,133623.64999999997,62786.24999999999,5685.47,898.81,9,87,47,8,3,10,0,4,4,7,3,0,0,1,0,0,0,1535.9040229885054,721.6810344827585,65.35022988505747,10.331149425287355
12277,34,221380.85000000003,178992.09,198209.72999999998,104925.05,6,34,25,1,0,0,3,2,2,0,0,0,0,1,0,0,0,6511.201470588237,5264.473235294117,5829.69794117647,3086.0308823529413
12283,5,59709.03999999999,12972.23,82343.52,2418.7799999999997,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11941.807999999999,2594.446,16468.704,483.756
12289,35,10095.579999999998,500.13,20839.4,3288.59,8,35,20,4,0,5,1,2,1,1,0,0,1,0,0,0,0,288.4451428571428,14.289428571428571,595.4114285714286,93.95971428571428
12297,49,2146584.3200000003,630900.89,1889666.2000000002,443793.33,6,33,39,0,0,2,2,2,2,0,0,0,2,0,0,0,0,43807.84326530613,12875.528367346938,38564.61632653062,9057.006734693878
12329,5,94909.9,94909.9,12868.05,12868.05,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18981.98,18981.98,2573.6099999999997,2573.6099999999997
12339,54,16263.069999999996,553.85,12392.53,0.0,9,54,32,6,4,0,2,2,2,4,1,0,1,0,0,0,0,301.1679629629629,10.256481481481481,229.4912962962963,0.0
12341,71,54249.61999999999,0.0,45203.51000000001,0.0,10,71,43,5,3,5,2,2,3,4,3,0,0,1,0,0,0,764.0791549295773,0.0,636.6691549295776,0.0
12355,73,0.0,0.0,158681.27999999997,0.0,10,73,47,1,2,5,5,3,5,1,3,1,0,0,0,0,0,0.0,0.0,2173.716164383561,0.0
12367,5,29015.75,0.0,213905.19,0.0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5803.15,0.0,42781.038,0.0
12369,19,3831.42,0.0,31070.320000000003,0.0,6,19,11,2,0,0,1,1,2,2,0,0,0,0,0,0,0,201.6536842105263,0.0,1635.2800000000002,0.0
12377,4,17240.28,17240.28,0.0,0.0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4310.07,4310.07,0.0,0.0
12385,2,139482.57,139482.57,973.67,973.67,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69741.285,69741.285,486.835,486.835
12427,190,85746.72,1584.69,114254.26000000001,1014.87,12,95,122,8,6,23,2,6,10,6,2,2,1,2,0,0,0,451.2985263157895,8.340473684210526,601.3382105263158,5.341421052631579
12443,50,70.3,0.0,242987.15000000002,192237.9,6,50,41,3,0,0,1,3,0,1,0,0,0,1,0,0,0,1.406,0.0,4859.743,3844.758
12449,44,31595.739999999994,0.0,59862.77,739.55,10,44,28,3,1,2,2,4,1,1,1,0,1,0,0,0,0,718.0849999999999,0.0,1360.5175,16.807954545454546
12455,159,141972.67,11887.900000000001,30590.889999999992,0.0,8,81,117,11,4,6,4,6,9,0,0,0,0,2,0,0,0,892.9098742138366,74.76666666666668,192.39553459119492,0.0
12469,69,30450.74000000001,19994.18,4996.630000000001,2350.38,10,69,40,4,1,11,1,3,3,4,1,0,0,0,1,0,0,441.3150724637682,289.77072463768116,72.4149275362319,34.063478260869566
12471,12,3072190.32,2956652.19,865641.69,855966.47,1,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256015.86,246387.6825,72136.8075,71330.53916666667
12499,5,133145.94,133145.94,4228.06,4228.06,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26629.188000000002,26629.188000000002,845.6120000000001,845.6120000000001
12553,103,1242.06,0.27,249875.26999999993,6906.84,12,103,68,2,2,4,5,4,6,4,3,0,1,1,0,3,0,12.05883495145631,0.0026213592233009712,2425.9734951456303,67.05669902912622
12585,15,15760.94,0.0,0.0,0.0,5,15,6,1,2,0,0,2,0,4,0,0,0,0,0,0,0,1050.7293333333334,0.0,0.0,0.0
12591,5,70811.03,0.0,0.0,0.0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14162.206,0.0,0.0,0.0
12613,3,0.0,0.0,641806.88,0.0,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0.0,213935.62666666668,0.0
12619,161,73948.07000000002,4330.74,83248.66999999998,3577.52,9,83,101,8,6,12,2,8,16,6,2,0,0,0,0,0,0,459.3047826086958,26.899006211180122,517.0724844720496,22.22062111801242
12631,23,3996.98,0.0,143874.72,0.0,6,23,14,2,0,2,0,2,0,2,1,0,0,0,0,0,0,173.78173913043477,0.0,6255.422608695652,0.0
12653,227,619844.0999999996,456944.07999999996,5323.1900000000005,5323.1900000000005,11,117,109,14,8,12,8,6,18,38,6,0,2,6,0,0,0,2730.590748898677,2012.969515418502,23.450176211453748,23.450176211453748
12663,53,74053.75,48120.13,234179.79000000004,76748.0,9,37,31,2,0,5,4,4,0,0,2,0,2,1,0,2,0,1397.2405660377358,907.9269811320754,4418.486603773586,1448.0754716981132
12693,156,779254.8500000001,207695.44,32262.929999999993,197.94,11,79,86,11,8,8,2,8,9,14,4,0,2,4,0,0,0,4995.223397435898,1331.3810256410256,206.8136538461538,1.2688461538461537
12699,2,85188.76999999999,85188.76999999999,0.0,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42594.384999999995,42594.384999999995,0.0,0.0
12713,20,132428.76,33370.9,43841.439999999995,15501.759999999998,6,20,14,1,0,1,0,2,0,1,0,0,0,1,0,0,0,6621.438,1668.545,2192.0719999999997,775.088
12727,11,289433.11000000004,289433.11000000004,146705.32,144558.72,2,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26312.100909090914,26312.100909090914,13336.847272727273,13141.701818181818
12737,73,65174.57000000001,0.0,98615.98,9985.81,9,73,49,4,4,5,2,3,2,1,3,0,0,0,0,0,0,892.8023287671234,0.0,1350.9038356164383,136.79191780821918
12741,21,38423.57000000001,32785.14,34353.270000000004,27618.809999999998,5,21,17,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1829.69380952381,1561.1971428571428,1635.8700000000001,1315.1814285714286
12747,4,43014.68,14322.34,99032.01,0.0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10753.67,3580.585,24758.0025,0.0
12757,86,509830.7299999999,6258.0,580987.72,192308.99,10,86,44,7,4,6,2,3,5,11,2,0,2,0,0,0,0,5928.2643023255805,72.76744186046511,6755.671162790697,2236.151046511628
12797,106,7461.999999999999,2898.57,106601.13,10437.41,10,53,60,4,6,8,2,8,10,2,4,0,0,2,0,0,0,70.39622641509433,27.345000000000002,1005.6710377358492,98.46613207547169
12807,27,7795.160000000001,0.0,3390.17,0.0,6,27,18,1,1,3,0,3,0,0,1,0,0,0,0,0,0,288.70962962962966,0.0,125.56185185185186,0.0
12819,33,122225.12999999999,104958.62999999999,169138.75,136491.66999999998,7,33,22,1,1,0,3,2,1,3,0,0,0,0,0,0,0,3703.7918181818177,3180.564545454545,5125.416666666667,4136.111212121212
12837,11,108655.34,54098.59,108520.36,69230.97,3,11,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9877.75818181818,4918.053636363636,9865.487272727272,6293.7245454545455
12849,58,12563.490000000002,0.0,41963.979999999996,5080.58,9,43,39,2,2,2,2,5,3,2,0,0,1,0,0,0,0,216.61189655172416,0.0,723.516896551724,87.59620689655172
12861,13,11181.54,7561.71,0.0,0.0,5,13,6,0,0,2,1,3,1,0,0,0,0,0,0,0,0,860.1184615384616,581.67,0.0,0.0
12883,2,110939.03,110939.03,87832.56000000001,81389.8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55469.515,55469.515,43916.280000000006,40694.9
12887,32,380025.73,365502.67,601960.29,537730.95,5,18,23,1,0,0,0,4,2,2,0,0,0,0,0,0,0,11875.8040625,11421.9584375,18811.2590625,16804.0921875
12925,21,161745.73,68010.01000000001,57673.119999999995,25122.27,4,21,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7702.177619047619,3238.571904761905,2746.3390476190475,1196.2985714285714
12937,12,440345.0,78928.78,672806.4499999998,577890.7,2,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36695.416666666664,6577.3983333333335,56067.204166666656,48157.55833333333
