level,STATE_CODE,COUNTRY_CODE,BROWSER_COUNT,OS_COUNT,TOTAL_DEVICES,SESSION_COUNT,COUNT_BANKS,OCCUPATION_GROUP,age,days_to_verify,days_since_creation,exposure_count,SENT_INDIRECT_EXPOSURE_SUM,SENT_DIRECT_EXPOSURE_SUM,RECEIVED_INDIRECT_EXPOSURE_SUM,RECEIVED_DIRECT_EXPOSURE_SUM,cluster_category_count,cluster_name_count,cluster_category_category_1,cluster_category_category_2,cluster_category_category_3,cluster_category_category_4,cluster_category_category_5,cluster_category_category_6,cluster_category_category_7,cluster_category_category_8,cluster_category_category_9,cluster_category_category_10,cluster_category_category_11,cluster_category_category_12,cluster_category_category_13,cluster_category_category_14,cluster_category_category_15,SENT_INDIRECT_EXPOSURE_AVG,SENT_DIRECT_EXPOSURE_AVG,RECEIVED_INDIRECT_EXPOSURE_AVG,RECEIVED_DIRECT_EXPOSURE_AVG,AMOUNT_nunique_type_1,AMOUNT_nunique_type_2,AMOUNT_nunique_type_3,AMOUNT_nunique_type_4,AMOUNT_nunique_type_5,AMOUNT_sum_type_1,AMOUNT_sum_type_2,AMOUNT_sum_type_3,AMOUNT_sum_type_4,AMOUNT_sum_type_5,CURRENCY_nunique_type_1,CURRENCY_nunique_type_2,CURRENCY_nunique_type_3,CURRENCY_nunique_type_4,CURRENCY_nunique_type_5
level_b,TX,US,5.0,4.0,17.0,516,1.0,MEDICINE,36.0,35.0,1312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,SG,1.0,1.0,10.0,46,3.0,PROFESSOR,56.0,4.0,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,138.074059,39985.0,,,,2.0,1.0,,
level_e,NJ,US,1.0,1.0,1.0,2,3.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_e,PA,US,1.0,1.0,1.0,1,2.0,MISSING,,,,3.0,10675.53,10675.53,10001.74,5732.06,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3558.51,3558.51,3333.9133333333334,1910.6866666666665,1.0,,1.0,,,50000.0,,20000.0,,,1.0,,1.0,,
level_d,MN,US,4.0,2.0,10.0,36,2.0,MISSING,79.0,1.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,4.0,15.0,213,2.0,OTHER,50.0,2.0,1198.0,11.0,475.12,475.12,1197756.59,281900.52,4.0,11.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19272727272728,43.19272727272728,108886.96272727272,25627.320000000003,,,1.0,,,,,150.0,,,,,1.0,,
level_b,FL,US,4.0,4.0,8.0,125,5.0,MISSING,67.0,0.0,618.0,8.0,68840.84999999999,37722.96,0.0,0.0,3.0,6.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605.106249999999,4715.37,0.0,0.0,,,,,,,,,,,,,,,
level_d,MB,CA,3.0,3.0,7.0,33,2.0,OTHER,37.0,0.0,1218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.999,1000.0,2.999,,,1.0,1.0,1.0,,
level_b,IL,US,2.0,2.0,11.0,92,2.0,EXECUTIVE,39.0,0.0,1215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MN,US,2.0,2.0,6.0,190,1.0,MEDICINE,41.0,2.0,1453.0,31.0,165829.23999999993,154933.53,432791.12,426225.26,8.0,31.0,16.0,2.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5349.330322580643,4997.855806451613,13961.00387096774,13749.201935483872,3.0,2.0,4.0,,,14.780722,62420.0,16.748171,,,1.0,1.0,1.0,,
level_b,TX,US,4.0,4.0,14.0,443,4.0,LAW,55.0,24.0,1483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,0.1757,0.23585,7.2207,,,1.0,1.0,2.0,,
level_b,FL,US,2.0,3.0,6.0,129,1.0,FINANCE,55.0,2.0,1372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,1.0,1.0,6.0,118,1.0,SELF,41.0,6.0,1283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,1.910142,0.40069,4501.958946,,,1.0,1.0,2.0,,
level_d,NY,US,5.0,4.0,11.0,99,10.0,BUSINESS,39.0,26.0,1309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,FL,US,4.0,3.0,34.0,301,3.0,TECH,83.0,2.0,1717.0,52.0,445658.82,9768.35,586339.4799999999,0.0,10.0,52.0,35.0,0.0,1.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8570.361923076924,187.85288461538465,11275.759230769228,0.0,,,1.0,,,,,60000.0,,,,,1.0,,
level_b,NY,US,3.0,4.0,14.0,78,1.0,MISSING,34.0,0.0,820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NC,US,6.0,5.0,12.0,508,9.0,SELF,39.0,1.0,1197.0,43.0,310559.7,30091.7,24326.71,14493.42,10.0,43.0,26.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7222.318604651163,699.806976744186,565.7374418604651,337.05627906976747,,,,,,,,,,,,,,,
level_d,CA,US,4.0,3.0,12.0,421,4.0,OTHER,38.0,1.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,2.0,2.0,9.0,16,1.0,OTHER,39.0,2.0,1194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,3.0,5.0,72,2.0,TECH,29.0,4.0,1289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,UT,US,3.0,5.0,14.0,245,2.0,TECH,52.0,49.0,1093.0,125.0,43858.77,29239.78,90828.55,39194.32,9.0,63.0,77.0,4.0,6.0,4.0,12.0,6.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,350.87016,233.91824,726.6283999999999,313.55456,1.0,,2.0,,,0.068931,,0.07093,,,1.0,,2.0,,
level_b,IL,US,4.0,5.0,13.0,1087,11.0,MANAGER,49.0,2.0,1191.0,45.0,90105.66,0.0,20096.520000000004,0.0,9.0,45.0,20.0,5.0,0.0,3.0,1.0,2.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2002.348,0.0,446.5893333333334,0.0,,,1.0,,,,,8000.0,,,,,1.0,,
level_c,NY,US,5.0,4.0,14.0,383,3.0,FINANCE,32.0,7.0,1144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,ID,US,1.0,2.0,3.0,30,1.0,TECH,39.0,0.0,1507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,GA,US,4.0,3.0,13.0,214,5.0,TECH,48.0,32.0,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,4.0,3.0,9.0,26,2.0,SELF,31.0,0.0,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,TX,US,6.0,3.0,104.0,265,11.0,FINANCE,45.0,6.0,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1000.0,0.392725,2450.0,,,1.0,1.0,1.0,,
level_b,AR,US,6.0,3.0,13.0,83,5.0,STUDENT,29.0,113.0,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,CA,US,1.0,1.0,3.0,65,2.0,MISSING,39.0,0.0,658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,2.0,4.0,22.0,301,1.0,MEDICINE,39.0,3.0,1446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1000.0,0.2061,500.0,,,1.0,1.0,1.0,,
level_d,NY,US,3.0,3.0,6.0,418,3.0,SELF,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,3.0,2.0,9.0,41,6.0,STUDENT,27.0,28.0,1464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,4.0,2.0,6.0,143,3.0,FINANCE,34.0,12.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,3.0,2.0,40.0,733,1.0,REAL ESTATE,49.0,6.0,1510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1000.0,,,,,1.0,,,,
level_b,TX,US,5.0,3.0,25.0,772,2.0,FINANCE,55.0,21.0,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1000.0,10.0,5500.0,,,1.0,1.0,1.0,,
level_b,CA,US,3.0,4.0,33.0,113,1.0,CONSULTANT,32.0,0.0,1053.0,4.0,108705.91,107417.27,153606.82,151774.06,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27176.4775,26854.3175,38401.705,37943.515,,,,,,,,,,,,,,,
level_c,NON US,SG,3.0,4.0,11.0,394,6.0,STUDENT,27.0,15.0,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.5,,,,,1.0,,,
level_d,CA,US,3.0,3.0,9.0,151,3.0,SELF,41.0,6.0,1963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1000.0,,500.0,,,1.0,,1.0,,
level_b,PA,US,2.0,2.0,6.0,48,4.0,TECH,59.0,1.0,1304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,HK,3.0,3.0,19.0,379,9.0,OTHER,51.0,48.0,1094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,GA,US,3.0,3.0,9.0,134,3.0,LAW,31.0,1.0,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,5.0,6.0,25.0,354,2.0,FINANCE,27.0,5.0,1349.0,4.0,222748.7,203069.82,358033.28,356110.21,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55687.175,50767.455,89508.31999999999,89027.55249999999,,,1.0,,,,,5000.0,,,,,1.0,,
level_b,NC,US,3.0,4.0,10.0,27,7.0,EXECUTIVE,44.0,30.0,1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MO,US,3.0,3.0,5.0,125,1.0,SELF,60.0,0.0,1217.0,3.0,132987.37,127548.91,43544.02,43544.02,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44329.12333333333,42516.30333333334,14514.673333333332,14514.673333333332,,,,,,,,,,,,,,,
level_b,IL,US,4.0,4.0,8.0,67,5.0,TECH,29.0,1.0,1885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,,,,39,1.0,FINANCE,33.0,2.0,1516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_e,CO,US,2.0,2.0,4.0,9,4.0,MISSING,,1.0,1156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NC,US,3.0,1.0,6.0,23,4.0,TECH,43.0,0.0,1527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NON US,GB,1.0,1.0,3.0,23,2.0,EXECUTIVE,70.0,151.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MD,US,4.0,5.0,15.0,118,1.0,OTHER,63.0,124.0,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,DC,US,2.0,2.0,7.0,40,2.0,LAW,72.0,4.0,1378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,NC,US,2.0,2.0,11.0,229,12.0,RETIRED,72.0,5.0,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,IN,US,3.0,4.0,12.0,204,8.0,EXECUTIVE,48.0,0.0,1542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,GA,US,4.0,5.0,18.0,458,3.0,MEDICINE,46.0,4.0,1312.0,26.0,58989.44,56498.26,0.0,0.0,4.0,13.0,18.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2268.8246153846158,2173.01,0.0,0.0,,1.0,,,,,0.059586,,,,,1.0,,,
level_b,GA,US,3.0,1.0,33.0,92,1.0,OTHER,33.0,1.0,1186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,27500.0,,,,,1.0,,
level_b,CA,US,5.0,5.0,12.0,391,2.0,INVESTOR,42.0,36.0,974.0,31.0,1896823.22,1290231.71,2284796.24,1142077.95,5.0,17.0,23.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61187.84580645161,41620.37774193548,73703.10451612902,36841.22419354838,,1.0,1.0,,,,7900.0,1.0,,,,1.0,1.0,,
level_g,TX,US,3.0,2.0,7.0,3,2.0,MISSING,42.0,7.0,1390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,1.0,,,
level_f,FL,US,1.0,1.0,4.0,4,1.0,MISSING,42.0,161.0,1557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,EASTERN DISTRICT,HK,2.0,3.0,8.0,152,6.0,MANAGER,56.0,5.0,1354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,1.0,11.0,55,4.0,OTHER,29.0,42.0,1068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,2.0,5.0,202,5.0,INVESTOR,29.0,77.0,1270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.22575,,0.22575,,,1.0,,1.0,,
level_b,NY,US,2.0,3.0,5.0,25,3.0,TECH,43.0,8.0,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,100.0,,,,,1.0,,
level_a,NON US,CA,1.0,1.0,1.0,3,5.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,,6.319999999999999,43990.0,,,,1.0,1.0,,
level_b,CA,US,1.0,1.0,3.0,145,1.0,TECH,45.0,1.0,1291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,2500.0,2.2,1000.0,,,1.0,1.0,1.0,,
level_b,CT,US,4.0,3.0,18.0,114,4.0,TECH,26.0,6.0,1325.0,5.0,96395.26,95894.82,157007.21000000002,156541.75,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19279.052,19178.964,31401.442000000003,31308.35,,,,,,,,,,,,,,,
level_d,CA,US,1.0,1.0,7.0,236,4.0,MISSING,65.0,61.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MI,US,3.0,2.0,7.0,94,3.0,MEDICINE,65.0,12.0,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,TX,US,3.0,3.0,19.0,162,6.0,MANAGER,40.0,95.0,1662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,1.0,18.0,66,1.0,SELF,40.0,10.0,1303.0,54.0,12336.25,12336.25,78491.02999999997,16070.96,10.0,54.0,32.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,228.44907407407408,228.44907407407408,1453.537592592592,297.61037037037033,,,1.0,,,,,0.4667,,,,,1.0,,
level_c,TX,US,1.0,1.0,5.0,18,5.0,MISSING,49.0,1.0,857.0,212.0,435531.7600000001,116961.72,1731971.59,3665.61,12.0,107.0,124.0,14.0,6.0,15.0,8.0,8.0,10.0,12.0,4.0,2.0,3.0,6.0,0.0,0.0,0.0,2054.395094339623,551.7062264150943,8169.6773113207555,17.29061320754717,,,,,,,,,,,,,,,
level_c,NY,US,1.0,1.0,4.0,37,2.0,MISSING,30.0,1.0,744.0,3.0,203036.09,203036.09,46323.96,46323.96,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67678.69666666667,67678.69666666667,15441.32,15441.32,,,,,,,,,,,,,,,
level_d,NY,US,3.0,4.0,21.0,282,2.0,EXECUTIVE,37.0,2.0,1708.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3000.0,,1500.0,,,1.0,,1.0,,
level_c,CA,US,5.0,6.0,20.0,270,5.0,MEDICINE,52.0,8.0,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,1.0,1.0,2.0,37,2.0,TECH,51.0,98.0,1268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,IN,US,4.0,3.0,8.0,153,10.0,RETIRED,79.0,2.0,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NJ,US,3.0,2.0,6.0,121,1.0,OTHER,40.0,6.0,1208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OH,US,5.0,4.0,34.0,177,2.0,TECH,30.0,7.0,1149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NY,US,3.0,3.0,4.0,151,6.0,CONSULTANT,31.0,5.0,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,IL,US,1.0,1.0,1.0,82,4.0,TECH,33.0,469.0,1501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,PA,US,1.0,1.0,3.0,10,1.0,OTHER,36.0,0.0,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TN,US,3.0,3.0,6.0,69,2.0,SALES,48.0,1.0,1205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,50500.0,,,,,1.0,,
level_b,MO,US,2.0,3.0,27.0,173,2.0,EXECUTIVE,38.0,0.0,1971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,FL,US,4.0,3.0,43.0,723,3.0,STUDENT,39.0,1.0,1482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OK,US,4.0,6.0,10.0,192,4.0,OTHER,39.0,2.0,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,FL,US,2.0,3.0,4.0,36,2.0,INVESTOR,40.0,1.0,1196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,NON US,GB,4.0,3.0,6.0,72,3.0,EXECUTIVE,42.0,3.0,1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.899,,3.899,,,1.0,,1.0,,
level_d,IL,US,1.0,2.0,4.0,81,4.0,OTHER,36.0,9.0,1362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,MN,US,1.0,3.0,11.0,215,2.0,OTHER,42.0,0.0,941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,4.0,6.0,12.0,338,4.0,TECH,38.0,2.0,1281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,4000.0,9.0,2500.0,,,1.0,1.0,1.0,,
level_b,NY,US,2.0,2.0,82.0,346,2.0,TECH,30.0,1.0,1604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NV,US,2.0,3.0,15.0,551,1.0,CONSULTANT,61.0,0.0,1308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,8.0,,,1000.20326,1.521107,11520.331789,,,2.0,1.0,2.0,,
level_d,IL,US,3.0,1.0,11.0,140,1.0,DRIVER,31.0,52.0,1081.0,15.0,17227.79,14256.419999999998,93920.28,93920.28,5.0,15.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.5193333333334,950.428,6261.352,6261.352,,,,,,,,,,,,,,,
level_a,NON US,HK,1.0,1.0,1.0,1,5.0,MISSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NV,US,3.0,3.0,6.0,134,1.0,MISSING,47.0,0.0,835.0,15.0,0.0,0.0,12525.64,0.0,4.0,15.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0426666666667,0.0,,,,,,,,,,,,,,,
level_b,NY,US,3.0,2.0,10.0,72,1.0,OTHER,35.0,1.0,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,UT,US,1.0,1.0,4.0,174,2.0,OTHER,54.0,10.0,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1991.57,6.0,,,,1.0,1.0,,
level_b,TX,US,2.0,2.0,7.0,238,1.0,INVESTOR,43.0,38.0,1064.0,117.0,98714.1,0.0,187164.22999999992,16193.25,8.0,60.0,70.0,6.0,4.0,5.0,13.0,6.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,843.7102564102563,0.0,1599.6942735042728,138.40384615384616,,,,,,,,,,,,,,,
level_b,IA,US,4.0,2.0,13.0,70,2.0,SELF,42.0,5.0,1170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,WA,US,3.0,2.0,7.0,52,4.0,LAW,52.0,8.0,1326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,9.01,,9.01,,,1.0,,1.0,,
level_d,PA,US,6.0,3.0,12.0,64,4.0,STUDENT,28.0,1.0,1375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,TX,US,4.0,4.0,17.0,140,2.0,SELF,47.0,356.0,1358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OH,US,3.0,2.0,14.0,159,4.0,TECH,66.0,1.0,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,500.0,,,,,1.0,,,,
level_d,ID,US,1.0,2.0,13.0,134,3.0,TECH,41.0,0.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,100.170936,,,,,2.0,,,,
level_b,PA,US,2.0,2.0,11.0,304,4.0,MISSING,33.0,1.0,823.0,139.0,970399.51,940140.07,613377.3800000002,0.0,10.0,139.0,89.0,4.0,2.0,7.0,6.0,3.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,6981.291438848921,6763.597625899281,4412.786906474822,0.0,,1.0,,,,,1000.0,,,,,1.0,,,
level_d,CA,US,1.0,1.0,3.0,208,8.0,OTHER,36.0,64.0,1841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,50000.0,,,,,1.0,,,
level_b,OH,US,1.0,1.0,6.0,49,1.0,EXECUTIVE,39.0,0.0,933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,WA,US,6.0,4.0,28.0,425,4.0,MANAGER,51.0,37.0,1348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1046.707218,,,,,2.0,,
level_b,NJ,US,1.0,1.0,3.0,61,1.0,TECH,39.0,0.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,OR,US,1.0,1.0,3.0,67,2.0,TECH,35.0,3.0,1174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,IL,US,4.0,4.0,9.0,86,4.0,MISSING,54.0,1.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NY,US,2.0,4.0,14.0,89,2.0,ANALYST,30.0,34.0,1122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,IL,US,3.0,3.0,7.0,1807,2.0,OTHER,34.0,0.0,1932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,FL,US,1.0,2.0,6.0,51,2.0,EXECUTIVE,49.0,0.0,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_c,TX,US,4.0,2.0,8.0,39,3.0,TECH,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,CA,US,3.0,5.0,74.0,236,2.0,BUSINESS,47.0,1.0,1281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1500.0,,10500.0,,,1.0,,1.0,,
level_c,NON US,SG,3.0,2.0,9.0,206,5.0,TRADER,38.0,0.0,1234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_d,OH,US,,,,153,1.0,TECH,39.0,0.0,1968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,3.0,4.0,9.0,81,1.0,TECH,31.0,15.0,1443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,CA,US,2.0,2.0,4.0,108,3.0,TECH,31.0,864.0,1066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
level_b,NJ,US,2.0,2.0,6.0,176,2.0,OTHER,31.0,2.0,1485.0,24.0,130738.68000000002,14349.38,260801.73000000004,151557.96000000002,6.0,24.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5447.445000000001,597.8908333333334,10866.738750000002,6314.915000000001,,1.0,,,,,0.255983,,,,,1.0,,,
level_d,GA,US,4.0,2.0,14.0,608,9.0,REAL ESTATE,58.0,0.0,1037.0,8.0,662136.32,634114.22,50980.36,42681.59,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82767.04,79264.2775,6372.545,5335.19875,,,,,,,,,,,,,,,
